Source,Region,SubRegion,Country/Territory,DrugGroup,Drug,DrugState,LevelOfSale,Year,Typical price,Minimum price,Maximum price,Unit,Currency
ARQ,Europe,South-Eastern Europe,Croatia,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2020,2100.00,2000.00,2600.00,Kilograms,Euro
ARQ,Europe,South-Eastern Europe,Croatia,Cannabis-type drugs,Cannabis herb (marijuana),,Retail,2020,4.00,2.00,9.00,Grams,Euro
ARQ,Europe,South-Eastern Europe,Croatia,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,1860.00,1200.00,2600.00,Kilograms,Euro
ARQ,Europe,South-Eastern Europe,Croatia,Cannabis-type drugs,Cannabis resin (hashish),,Retail,2020,4.00,2.00,10.00,Grams,Euro
ARQ,Europe,South-Eastern Europe,Croatia,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,3700.00,1000.00,3800.00,Kilograms,Euro
ARQ,Europe,South-Eastern Europe,Croatia,Cocaine-type,Cocaine hydrochloride,,Retail,2020,67.00,40.00,86.00,Grams,Euro
ARQ,Europe,South-Eastern Europe,Croatia,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,34000.00,24000.00,37000.00,Kilograms,Euro
ARQ,Europe,South-Eastern Europe,Croatia,Opioids,Heroin,,Retail,2020,28.00,18.00,38.00,Grams,Euro
ARQ,Europe,South-Eastern Europe,Croatia,Opioids,Heroin,,Wholesale,2020,23000.00,22000.00,24000.00,Kilograms,Euro
ARQ,Europe,South-Eastern Europe,Croatia,“Ecstasy”-type substances,MDMA,,Retail,2020,8.00,7.00,14.00,Grams,Euro
ARQ,Europe,South-Eastern Europe,Croatia,“Ecstasy”-type substances,MDMA,,Wholesale,2020,2100.00,2000.00,2600.00,Kilograms,Euro
ARQ,Americas,Central America,Panama,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2019,8000.00,8000.00,10000.00,Kilograms,United States dollar
ARQ,Americas,Central America,Panama,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2019,800.00,800.00,900.00,Kilograms,United States dollar
ARQ,Americas,Central America,Panama,Cannabis-type drugs,Cannabis/hashish oil,,Wholesale,2019,200.00,200.00,350.00,Litres,United States dollar
ARQ,Americas,Central America,Panama,Cocaine-type,Cocaine hydrochloride,,Wholesale,2019,18000.00,18000.00,20000.00,Kilograms,United States dollar
ARQ,Americas,Central America,Panama,Opioids,Heroin,,Wholesale,2019,14000.00,14000.00,16000.00,Kilograms,United States dollar
ARQ,Americas,Central America,Panama,Hallucinogens,Lysergic acid diethylamide (LSD),,Wholesale,2019,20.00,15.00,25.00,Units,United States dollar
ARQ,Americas,Central America,Panama,“Ecstasy”-type substances,MDMA,,Wholesale,2019,20.00,15.00,25.00,Units,United States dollar
ARQ,Americas,Central America,Panama,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2019,3500.00,3500.00,4000.00,Kilograms,United States dollar
ARQ,Europe,Eastern Europe,Russian Federation,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2020,150000.00,80000.00,290000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Eastern Europe,Russian Federation,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,60000.00,30000.00,80000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Eastern Europe,Russian Federation,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,350000.00,250000.00,400000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Eastern Europe,Russian Federation,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,3000000.00,2200000.00,8000000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Eastern Europe,Russian Federation,Opioids,Heroin,,Wholesale,2020,1100000.00,1000000.00,1500000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants,Amphetamine-type stimulants,,Wholesale,2020,1.00,1200.00,1800.00,Kilograms,Euro
ARQ,Europe,South-Eastern Europe,Serbia,Cannabis-type drugs,Cannabis-type drugs,,Wholesale,2020,2000.00,1500.00,2100.00,Kilograms,Euro
ARQ,Europe,South-Eastern Europe,Serbia,Opioids,Heroin,,Wholesale,2020,20000.00,16000.00,22000.00,Kilograms,Euro
ARQ,Europe,Western and Central Europe,Slovakia,Amphetamine-type stimulants,Amphetamine tablets,,Retail,2020,10.00,3.00,15.00,Tablets,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Western and Central Europe,Slovakia,Cannabis-type drugs,Cannabis herb (marijuana),,Retail,2020,10.00,5.00,15.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Western and Central Europe,Slovakia,Cannabis-type drugs,Cannabis resin (hashish),,Retail,2020,15.00,10.00,30.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Western and Central Europe,Slovakia,Cocaine-type,Cocaine hydrochloride,,Retail,2020,80.00,50.00,150.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Western and Central Europe,Slovakia,Opioids,Fentanyl,,Retail,2020,45.00,35.00,60.00,Units,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Western and Central Europe,Slovakia,Opioids,Heroin,,Retail,2020,50.00,20.00,100.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Western and Central Europe,Slovakia,Hallucinogens,Lysergic acid diethylamide (LSD),,Retail,2020,10.00,5.00,20.00,Units,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Western and Central Europe,Slovakia,“Ecstasy”-type substances,MDMA,,Retail,2020,10.00,3.00,15.00,Tablets,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Western and Central Europe,Slovakia,Amphetamine-type stimulants,Methamphetamine powder,,Retail,2020,60.00,30.00,120.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Americas,South America,Uruguay,Cannabis-type drugs,Cannabis herb (marijuana),,Retail,2020,40.00,30.00,50.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Americas,South America,Uruguay,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,15000.00,11000.00,15000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Americas,South America,Uruguay,Cannabis-type drugs,Cannabis/hashish oil,,Retail,2020,700.00,600.00,1000.00,Millilitres,"National currency (not EUR, USD or CHF)"
ARQ,Americas,South America,Uruguay,Cocaine-type,Cocaine hydrochloride,,Retail,2020,600.00,500.00,700.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Americas,South America,Uruguay,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,358800.00,358800.00,493350.00,Units,"National currency (not EUR, USD or CHF)"
ARQ,Americas,South America,Uruguay,Hallucinogens,Lysergic acid diethylamide (LSD),,Retail,2020,500.00,500.00,800.00,Units,"National currency (not EUR, USD or CHF)"
ARQ,Americas,South America,Uruguay,“Ecstasy”-type substances,“Ecstasy”-type substances,,Retail,2020,600.00,600.00,800.00,Units,"National currency (not EUR, USD or CHF)"
ARQ,Africa,Southern Africa,Zimbabwe,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,40.00,30.00,50.00,Kilograms,United States dollar
ARQ,Africa,Southern Africa,Zimbabwe,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,100.00,100.00,100.00,Kilograms,United States dollar
ARQ,Africa,Southern Africa,Zimbabwe,Opioids,Heroin,,Wholesale,2020,80.00,80.00,80.00,Kilograms,United States dollar
ARQ,Africa,Southern Africa,Zimbabwe,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,10.00,10.00,10.00,Kilograms,United States dollar
ARQ,Africa,Southern Africa,Zimbabwe,Cocaine-type,“Crack” cocaine,,Wholesale,2020,80.00,80.00,80.00,Kilograms,United States dollar
ARQ,Africa,East Africa,Mauritius,NPS,Synthetic cannabinoids (“Spice”),,Retail,2020,,,15000.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,,25000.00,30000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,,4000.00,5000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Cocaine-type,Cocaine-type drugs,,Wholesale,2020,,150000.00,200000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Opioids,Heroin,,Wholesale,2020,,30000.00,45000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,,25000.00,30000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Opioids,Opium,,Wholesale,2020,,7000.00,10000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Americas,Central America,Costa Rica,Cocaine-type,Cocaine hydrochloride,,Retail,2020,,7500.00,8000.00,Kilograms,United States dollar
ARQ,Americas,Central America,Costa Rica,“Ecstasy”-type substances,MDMA,,Wholesale,2020,,10.00,18.00,Units,United States dollar
ARQ,Europe,Western and Central Europe,Czechia,Amphetamine-type stimulants,Amphetamine powder,,Retail,2020,,15.00,75.00,Grams,Euro
ARQ,Europe,Western and Central Europe,Czechia,Sedatives and tranquillizers,Barbiturates,,Retail,2020,,0.75,1.70,Tablets,Euro
ARQ,Europe,Western and Central Europe,Czechia,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,,2075.00,3019.00,Kilograms,Euro
ARQ,Europe,Western and Central Europe,Czechia,Cannabis-type drugs,Cannabis resin (hashish),,Retail,2020,,7.50,11.30,Grams,Euro
ARQ,Europe,Western and Central Europe,Czechia,Cocaine-type,Cocaine hydrochloride,,Retail,2020,,37.70,151.00,Grams,Euro
ARQ,Europe,Western and Central Europe,Czechia,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,,35000.00,48000.00,Kilograms,Euro
ARQ,Europe,Western and Central Europe,Czechia,Opioids,Heroin,,Retail,2020,,37.70,75.40,Grams,Euro
ARQ,Europe,Western and Central Europe,Czechia,Opioids,Heroin,,Wholesale,2020,,30000.00,38000.00,Kilograms,Euro
ARQ,Europe,Western and Central Europe,Czechia,“Ecstasy”-type substances,MDMA,,Wholesale,2020,,755.00,1132.00,1000 tablets,Euro
ARQ,Europe,Western and Central Europe,Czechia,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,,16981.00,30189.00,Kilograms,Euro
ARQ,Africa,North Africa,Egypt,Cannabis-type drugs,Cannabis herb (marijuana),,Retail,2020,,100.00,200.00,Units,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,,3000.00,3500.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Cannabis-type drugs,Cannabis resin (hashish),,Retail,2020,,1200.00,1500.00,Units,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,,130000.00,150000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Cocaine-type,Cocaine-type drugs,,Retail,2020,,2500.00,3000.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Cocaine-type,Cocaine-type drugs,,Wholesale,2020,,1800000.00,2200000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Opioids,Heroin,,Retail,2020,,120.00,200.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Opioids,Heroin,,Wholesale,2020,,100000.00,130000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,“Ecstasy”-type substances,MDMA,,Retail,2020,,450.00,700.00,Tablets,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,“Ecstasy”-type substances,MDMA,,Wholesale,2020,,300.00,350.00,Tablets,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Amphetamine-type stimulants,Methamphetamine powder,,Retail,2020,,800.00,1000.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,,400000.00,600000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Opioids,Opium,,Retail,2020,,700.00,800.00,Units,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Opioids,Opium,,Wholesale,2020,,100000.00,120000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Opioids,Tramadol,,Retail,2020,,90.00,100.00,Tablets,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Egypt,Opioids,Tramadol,,Wholesale,2020,,70.00,80.00,Tablets,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Near and Middle East/ South-West Asia,Iraq,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,,15.00,32.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Kazakhstan,Amphetamine-type stimulants,Amphetamine powder,,Wholesale,2020,,15000.00,35000.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Kazakhstan,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,,100000.00,350000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Kazakhstan,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,,250000.00,500000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Kazakhstan,Cannabis-type drugs,Cannabis-type drugs,,Wholesale,2020,,100000.00,500000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Kazakhstan,Opioids,Heroin,,Wholesale,2020,,2500.00,50000.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Kazakhstan,Hallucinogens,Lysergic acid diethylamide (LSD),,Wholesale,2020,,7000.00,20000.00,Tablets,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Morocco,Cannabis-type drugs,Cannabis resin (hashish),,Retail,2020,,30.00,50.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Morocco,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,,3000.00,5000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Morocco,Cocaine-type,Cocaine hydrochloride,,Retail,2020,,400.00,600.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Africa,North Africa,Morocco,Cocaine-type,Cocaine hydrochloride,,Wholesale,2020,,200000.00,350000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Eastern Europe,Republic of Moldova,Amphetamine-type stimulants,Amphetamine tablets,,Wholesale,2020,,40.00,50.00,Tablets,Euro
ARQ,Europe,Eastern Europe,Republic of Moldova,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,,150.00,170.00,Kilograms,Euro
ARQ,Europe,Eastern Europe,Republic of Moldova,Opioids,Heroin,,Wholesale,2020,,120000.00,150000.00,Kilograms,Euro
ARQ,Europe,Eastern Europe,Republic of Moldova,Hallucinogens,Lysergic acid diethylamide (LSD),,Wholesale,2020,,5.00,10.00,Units,Euro
ARQ,Europe,Eastern Europe,Republic of Moldova,“Ecstasy”-type substances,MDMA,,Wholesale,2020,,45.00,50.00,Units,Euro
ARQ,Europe,Eastern Europe,Republic of Moldova,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,,30000.00,35000.00,Kilograms,Euro
ARQ,Asia,East and South-East Asia,Malaysia,Sedatives and tranquillizers,Benzodiazepines,,Wholesale,2020,,15.00,15.00,Tablets,"National currency (not EUR, USD or CHF)"
ARQ,Asia,East and South-East Asia,Malaysia,Cannabis-type drugs,Cannabis-type drugs,,Wholesale,2020,,1800.00,2500.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,East and South-East Asia,Malaysia,Cocaine-type,Cocaine-type drugs,,Wholesale,2020,,200000.00,200000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,East and South-East Asia,Malaysia,Opioids,Heroin,,Wholesale,2020,,8888.89,11111.11,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,East and South-East Asia,Malaysia,Amphetamine-type stimulants,Methamphetamine powder,,Wholesale,2020,,40000.00,40000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,East and South-East Asia,Malaysia,Amphetamine-type stimulants,Methamphetamine tablets,,Wholesale,2020,,15.00,15.00,Tablets,"National currency (not EUR, USD or CHF)"
ARQ,Asia,East and South-East Asia,Malaysia,Opioids,Opium,,Wholesale,2020,,20000.00,20000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,East and South-East Asia,Malaysia,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2020,,18.00,30.00,Tablets,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Near and Middle East/ South-West Asia,Oman,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2020,,5000.00,8000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Near and Middle East/ South-West Asia,Oman,Cannabis-type drugs,Cannabis resin (hashish),,Retail,2020,,10.00,15.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Near and Middle East/ South-West Asia,Oman,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2020,,8000.00,10000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Near and Middle East/ South-West Asia,Oman,Opioids,Heroin,,Wholesale,2020,,1000.00,15000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Near and Middle East/ South-West Asia,Oman,Opioids,Morphine,,Wholesale,2020,,1000.00,15000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Near and Middle East/ South-West Asia,Oman,Opioids,Opium,,Wholesale,2020,,8000.00,10000.00,Kilograms,"National currency (not EUR, USD or CHF)"
ARQ,Europe,South-Eastern Europe,Serbia,Amphetamine-type stimulants,Amphetamine tablets,,Wholesale,2020,,0.50,2.00,Tablets,Euro
ARQ,Europe,South-Eastern Europe,Serbia,Cocaine-type,Cocaine-type drugs,,Wholesale,2020,,30000.00,40000.00,Kilograms,Euro
ARQ,Europe,South-Eastern Europe,Serbia,“Ecstasy”-type substances,MDMA,,Wholesale,2020,,3000.00,5000.00,Kilograms,Euro
ARQ,Asia,East and South-East Asia,Thailand,Cannabis-type drugs,Cannabis herb (marijuana),,Retail,2020,,80.00,100.00,,"National currency (not EUR, USD or CHF)"
ARQ,Asia,East and South-East Asia,Thailand,Cocaine-type,Cocaine hydrochloride,,Retail,2020,,2000.00,3000.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Asia,East and South-East Asia,Thailand,Amphetamine-type stimulants,Methamphetamine tablets,,Retail,2020,,50.00,100.00,,"National currency (not EUR, USD or CHF)"
ARQ,Asia,East and South-East Asia,Thailand,“Ecstasy”-type substances,“Ecstasy”-type substances,,Retail,2020,,400.00,600.00,Tablets,"National currency (not EUR, USD or CHF)"
ARQ,Asia,Central Asia and Transcaucasia,Tajikistan,Opioids,Heroin,,Wholesale,2020,,,8000.00,Kilograms,United States dollar
ARQ,Asia,Central Asia and Transcaucasia,Tajikistan,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2020,,,25.00,Tablets,United States dollar
ARQ,Asia,East and South-East Asia,Thailand,Amphetamine-type stimulants (excluding “ecstasy”),“Yaba”,,Wholesale,2020,,25000.00,30000.00,,"National currency (not EUR, USD or CHF)"
ARQ,Europe,Western and Central Europe,Hungary,NPS,Ketamine and phencyclidine-type substances,,Retail,2019,3000.00,2000.00,13000.00,Grams,"National currency (not EUR, USD or CHF)"
ARQ,Asia,East and South-East Asia,Thailand,NPS,Kratom (Mitragyna speciosa),,Retail,2020,100.00,100.00,100.00,Tablets,"National currency (not EUR, USD or CHF)"
